,timestamp,orientation_x,orientation_y,orientation_z,orientation_w,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,roll,pitch,yaw
124,169144618537,-0.00195312,-0.402344,-0.340332,0.8498540000000001,0.709961,0.340332,0.8422850000000001,6.3125,-7.3125,17.5,0.38056799999999996,-0.7548729999999999,-0.9142049999999999
125,169144634207,-0.00177002,-0.401917,-0.33783,0.851074,0.713379,0.311523,0.8496090000000001,6.9375,-1.625,15.625,0.377673,-0.7550399999999999,-0.9070159999999999
126,169144657453,-0.00140381,-0.40075700000000003,-0.335938,0.852356,0.7358399999999999,0.286621,0.8652340000000001,6.375,2.75,10.8125,0.374589,-0.753394,-0.9005110000000001
127,169144678491,-0.0007324219999999999,-0.398926,-0.334717,0.853699,0.734375,0.32959,0.867188,3.0,6.875,8.875,0.371773,-0.7499680000000001,-0.895076
128,169144694215,-0.00036621099999999997,-0.395264,-0.334839,0.855347,0.700684,0.33056599999999997,0.8686520000000001,-5.4375,14.625,4.75,0.366714,-0.742891,-0.890451
129,169144716672,-0.0007324219999999999,-0.389587,-0.336304,0.857361,0.6625979999999999,0.33886700000000003,0.8647459999999999,-16.6875,23.5625,1.0,0.35828899999999997,-0.732226,-0.8862209999999999
130,169144738360,-0.00244141,-0.382263,-0.338379,0.8598629999999999,0.627441,0.259766,0.8466799999999999,-25.1875,30.1875,-0.625,0.3452,-0.719542,-0.880785
131,169144754166,-0.00335693,-0.37384,-0.34021,0.862793,0.6191409999999999,0.21728499999999998,0.8662110000000001,-20.375,37.875,-2.25,0.332233,-0.7041390000000001,-0.8741680000000001
132,169144776754,-0.00238037,-0.364929,-0.34173600000000004,0.8660889999999999,0.618164,0.208984,0.90625,-10.9375,44.6875,-4.25,0.322668,-0.68639,-0.86787
133,169144798501,-0.000427246,-0.355225,-0.343079,0.8695069999999999,0.648438,0.223633,0.911133,-8.375,53.3125,-5.375,0.314252,-0.666239,-0.86111
134,169144814329,0.00134277,-0.344666,-0.34484899999999996,0.8730469999999999,0.6313479999999999,0.24169899999999997,0.8334959999999999,-14.5625,62.0,-5.875,0.305043,-0.644617,-0.8548950000000001
135,169144836655,0.00177002,-0.333069,-0.346252,0.877014,0.614258,0.18457,0.8500979999999999,-19.625,65.4375,-2.6875,0.291833,-0.6224,-0.8465030000000001
136,169144858426,0.00244141,-0.320801,-0.346985,0.881287,0.609863,0.148926,0.878906,-16.75,70.3125,-0.75,0.27833,-0.598908,-0.8365959999999999
137,169144874210,0.00457764,-0.308655,-0.346985,0.8856200000000001,0.597168,0.13525399999999999,0.8911129999999999,-7.25,73.5,0.25,0.268038,-0.574631,-0.826478
138,169144904227,0.00750732,-0.29699699999999996,-0.34674099999999997,0.889648,0.569336,0.175293,0.8735350000000001,-4.8125,72.75,1.375,0.260293,-0.5506479999999999,-0.8171729999999999
139,169144910396,0.010437,-0.286011,-0.346252,0.8933719999999999,0.5507810000000001,0.173828,0.898926,-2.875,68.75,2.0625,0.25359,-0.527992,-0.808338
140,169144933301,0.012329099999999999,-0.275452,-0.34558099999999997,0.8969729999999999,0.5424800000000001,0.165527,0.913574,-6.6875,64.8125,4.5,0.245547,-0.507077,-0.799429
141,169144955932,0.0147095,-0.266052,-0.343933,0.9003909999999999,0.52832,0.168457,0.919434,-0.625,60.0625,8.5625,0.239483,-0.48813999999999996,-0.78966
142,169144986565,0.0185547,-0.257996,-0.341492,0.9035639999999999,0.49853500000000006,0.19043,0.921875,9.125,55.25,10.875,0.23756599999999997,-0.470754,-0.779884
143,169144993370,0.023742700000000002,-0.250793,-0.33844,0.906616,0.458984,0.20361300000000002,0.9130860000000001,18.1875,52.125,12.6875,0.239083,-0.454125,-0.7700199999999999
144,169145016048,0.0292969,-0.24462899999999999,-0.334961,0.909424,0.43066400000000005,0.19531199999999999,0.910156,23.375,46.875,14.0625,0.24231999999999998,-0.43931099999999995,-0.7601289999999999
145,169145030267,0.0357666,-0.239075,-0.33068800000000004,0.9122309999999999,0.41259799999999996,0.203125,0.958008,30.875,43.6875,16.9375,0.247738,-0.425227,-0.749259
